"location","peoNum","time","isHoliday","min_temp","max_temp","avg_temp","subjective_precipitation_category"
"ZBSC",22,"2026-03-09T05:45:01.645Z",false,16.7,21.8,18.8,1
"BTSC",11,"2026-03-09T06:00:02.535Z",false,14.4,18.7,16.6,2
"DTSC",34,"2026-03-09T06:00:02.535Z",false,14.5,17.7,16.4,2
"JJSC",37,"2026-03-09T06:00:02.535Z",false,14.5,17.7,16.4,2
"NHSC",28,"2026-03-09T06:00:02.535Z",false,14.4,18.7,16.6,2
"SLSC",29,"2026-03-09T06:00:02.535Z",false,14.4,18.7,16.6,2
"SSSC",19,"2026-03-09T06:00:02.535Z",false,14.4,18.7,16.6,2
"WSSC",20,"2026-03-09T06:00:02.535Z",false,14.5,17.7,16.4,2
"ZSSC",17,"2026-03-09T06:00:02.535Z",false,14.5,17.7,16.4,2
"LKSC",17,"2026-03-09T06:00:02.535Z",false,14.5,17.7,16.4,2
"TYSC",24,"2026-03-09T06:00:02.535Z",false,16.1,19.9,18.2,1
"SCSC",15,"2026-03-09T06:00:02.535Z",false,14.5,17.7,16.4,2
"NGSC",35,"2026-03-09T06:00:02.535Z",false,14.4,18.7,16.6,2
"PQFN",12,"2026-03-09T06:00:02.535Z",false,14.4,18.7,16.6,2
"CMSC",17,"2026-03-09T06:00:02.535Z",false,14.6,25,18.5,1
"NTSC",41,"2026-03-09T06:00:02.535Z",false,14.6,25,18.5,1
"RFFN",9,"2026-03-09T06:00:02.535Z",false,14.4,18.7,16.6,2
"ZBSC",21,"2026-03-09T06:00:02.535Z",false,16.7,21.8,18.8,1
"BTSC",25,"2026-03-09T06:15:02.444Z",false,14.4,18.7,16.6,2
"DTSC",51,"2026-03-09T06:15:02.444Z",false,14.5,17.7,16.4,2
"JJSC",63,"2026-03-09T06:15:02.444Z",false,14.5,17.7,16.4,2
"NHSC",49,"2026-03-09T06:15:02.444Z",false,14.4,18.7,16.6,2
"SLSC",40,"2026-03-09T06:15:02.444Z",false,14.4,18.7,16.6,2
"SSSC",48,"2026-03-09T06:15:02.444Z",false,14.4,18.7,16.6,2
"WSSC",44,"2026-03-09T06:15:02.444Z",false,14.5,17.7,16.4,2
"ZSSC",22,"2026-03-09T06:15:02.444Z",false,14.5,17.7,16.4,2
"LKSC",30,"2026-03-09T06:15:02.444Z",false,14.5,17.7,16.4,2
"TYSC",25,"2026-03-09T06:15:02.444Z",false,16.1,19.9,18.2,1
"SCSC",25,"2026-03-09T06:15:02.444Z",false,14.5,17.7,16.4,2
"NGSC",61,"2026-03-09T06:15:02.444Z",false,14.4,18.7,16.6,2
"PQFN",9,"2026-03-09T06:15:02.444Z",false,14.4,18.7,16.6,2
"CMSC",30,"2026-03-09T06:15:02.444Z",false,14.6,25,18.5,1
"NTSC",64,"2026-03-09T06:15:02.444Z",false,14.6,25,18.5,1
"RFFN",9,"2026-03-09T06:15:02.444Z",false,14.4,18.7,16.6,2
"ZBSC",17,"2026-03-09T06:15:02.444Z",false,16.7,21.8,18.8,1
"BTSC",32,"2026-03-09T06:30:02.490Z",false,14.4,18.7,16.6,2
"DTSC",53,"2026-03-09T06:30:02.490Z",false,14.5,17.7,16.4,2
"JJSC",72,"2026-03-09T06:30:02.490Z",false,14.5,17.7,16.4,2
"NHSC",63,"2026-03-09T06:30:02.490Z",false,14.4,18.7,16.6,2
"SLSC",45,"2026-03-09T06:30:02.490Z",false,14.4,18.7,16.6,2
"SSSC",77,"2026-03-09T06:30:02.490Z",false,14.4,18.7,16.6,2
"WSSC",46,"2026-03-09T06:30:02.490Z",false,14.5,17.7,16.4,2
"ZSSC",22,"2026-03-09T06:30:02.490Z",false,14.5,17.7,16.4,2
"LKSC",34,"2026-03-09T06:30:02.490Z",false,14.5,17.7,16.4,2
"TYSC",34,"2026-03-09T06:30:02.490Z",false,16.1,19.9,18.2,1
"SCSC",29,"2026-03-09T06:30:02.490Z",false,14.5,17.7,16.4,2
"NGSC",71,"2026-03-09T06:30:02.490Z",false,14.4,18.7,16.6,2
"PQFN",10,"2026-03-09T06:30:02.490Z",false,14.4,18.7,16.6,2
"CMSC",34,"2026-03-09T06:30:02.490Z",false,14.6,25,18.5,1
"NTSC",60,"2026-03-09T06:30:02.490Z",false,14.6,25,18.5,1
"RFFN",11,"2026-03-09T06:30:02.490Z",false,14.4,18.7,16.6,2
"ZBSC",21,"2026-03-09T06:30:02.490Z",false,16.7,21.8,18.8,1
"BTSC",34,"2026-03-09T06:45:02.345Z",false,14.4,18.7,16.6,2
"DTSC",52,"2026-03-09T06:45:02.345Z",false,14.5,17.7,16.4,2
"JJSC",74,"2026-03-09T06:45:02.345Z",false,14.5,17.7,16.4,2
"NHSC",69,"2026-03-09T06:45:02.345Z",false,14.4,18.7,16.6,2
"SLSC",50,"2026-03-09T06:45:02.345Z",false,14.4,18.7,16.6,2
"SSSC",82,"2026-03-09T06:45:02.345Z",false,14.4,18.7,16.6,2
"WSSC",48,"2026-03-09T06:45:02.345Z",false,14.5,17.7,16.4,2
"ZSSC",26,"2026-03-09T06:45:02.345Z",false,14.5,17.7,16.4,2
"LKSC",31,"2026-03-09T06:45:02.345Z",false,14.5,17.7,16.4,2
"TYSC",34,"2026-03-09T06:45:02.345Z",false,16.1,19.9,18.2,1
"SCSC",32,"2026-03-09T06:45:02.345Z",false,14.5,17.7,16.4,2
"NGSC",76,"2026-03-09T06:45:02.345Z",false,14.4,18.7,16.6,2
"PQFN",11,"2026-03-09T06:45:02.345Z",false,14.4,18.7,16.6,2
"CMSC",31,"2026-03-09T06:45:02.345Z",false,14.6,25,18.5,1
"NTSC",60,"2026-03-09T06:45:02.345Z",false,14.6,25,18.5,1
"RFFN",13,"2026-03-09T06:45:02.345Z",false,14.4,18.7,16.6,2
"ZBSC",28,"2026-03-09T06:45:02.345Z",false,16.7,21.8,18.8,1
"BTSC",37,"2026-03-09T07:00:02.125Z",false,14.4,18.7,16.6,2
"DTSC",56,"2026-03-09T07:00:02.125Z",false,14.5,17.7,16.4,2
"JJSC",78,"2026-03-09T07:00:02.125Z",false,14.5,17.7,16.4,2
"NHSC",66,"2026-03-09T07:00:02.125Z",false,14.4,18.7,16.6,2
"SLSC",48,"2026-03-09T07:00:02.125Z",false,14.4,18.7,16.6,2
"SSSC",92,"2026-03-09T07:00:02.125Z",false,14.4,18.7,16.6,2
"WSSC",40,"2026-03-09T07:00:02.125Z",false,14.5,17.7,16.4,2
"ZSSC",24,"2026-03-09T07:00:02.125Z",false,14.5,17.7,16.4,2
"LKSC",30,"2026-03-09T07:00:02.125Z",false,14.5,17.7,16.4,2
"TYSC",31,"2026-03-09T07:00:02.125Z",false,16.1,19.9,18.2,1
"SCSC",28,"2026-03-09T07:00:02.125Z",false,14.5,17.7,16.4,2
"NGSC",78,"2026-03-09T07:00:02.125Z",false,14.4,18.7,16.6,2
"PQFN",10,"2026-03-09T07:00:02.125Z",false,14.4,18.7,16.6,2
"CMSC",30,"2026-03-09T07:00:02.125Z",false,14.6,25,18.5,1
"NTSC",62,"2026-03-09T07:00:02.125Z",false,14.6,25,18.5,1
"RFFN",14,"2026-03-09T07:00:02.125Z",false,14.4,18.7,16.6,2
"ZBSC",30,"2026-03-09T07:00:02.125Z",false,16.7,21.8,18.8,1
"BTSC",33,"2026-03-09T07:15:01.963Z",false,14.4,18.7,16.6,2
"DTSC",53,"2026-03-09T07:15:01.963Z",false,14.5,17.7,16.4,2
"JJSC",76,"2026-03-09T07:15:01.963Z",false,14.5,17.7,16.4,2
"NHSC",62,"2026-03-09T07:15:01.963Z",false,14.4,18.7,16.6,2
"SLSC",42,"2026-03-09T07:15:01.963Z",false,14.4,18.7,16.6,2
"SSSC",81,"2026-03-09T07:15:01.963Z",false,14.4,18.7,16.6,2
"WSSC",37,"2026-03-09T07:15:01.963Z",false,14.5,17.7,16.4,2
"ZSSC",23,"2026-03-09T07:15:01.963Z",false,14.5,17.7,16.4,2
"LKSC",30,"2026-03-09T07:15:01.963Z",false,14.5,17.7,16.4,2
"TYSC",34,"2026-03-09T07:15:01.963Z",false,16.1,19.9,18.2,1
"SCSC",26,"2026-03-09T07:15:01.963Z",false,14.5,17.7,16.4,2
"NGSC",68,"2026-03-09T07:15:01.963Z",false,14.4,18.7,16.6,2
"PQFN",10,"2026-03-09T07:15:01.963Z",false,14.4,18.7,16.6,2
"CMSC",30,"2026-03-09T07:15:01.963Z",false,14.6,25,18.5,1
"NTSC",73,"2026-03-09T07:15:01.963Z",false,14.6,25,18.5,1
"RFFN",17,"2026-03-09T07:15:01.963Z",false,14.4,18.7,16.6,2
"BTSC",30,"2026-03-09T07:30:01.901Z",false,14.4,18.7,16.6,2
"DTSC",49,"2026-03-09T07:30:01.901Z",false,14.5,17.7,16.4,2
"JJSC",70,"2026-03-09T07:30:01.901Z",false,14.5,17.7,16.4,2
"NHSC",62,"2026-03-09T07:30:01.901Z",false,14.4,18.7,16.6,2
"SLSC",43,"2026-03-09T07:30:01.901Z",false,14.4,18.7,16.6,2
"SSSC",75,"2026-03-09T07:30:01.901Z",false,14.4,18.7,16.6,2
"WSSC",39,"2026-03-09T07:30:01.901Z",false,14.5,17.7,16.4,2
"ZSSC",23,"2026-03-09T07:30:01.901Z",false,14.5,17.7,16.4,2
"LKSC",40,"2026-03-09T07:30:01.901Z",false,14.5,17.7,16.4,2
"TYSC",30,"2026-03-09T07:30:01.901Z",false,16.1,19.9,18.2,1
"SCSC",22,"2026-03-09T07:30:01.901Z",false,14.5,17.7,16.4,2
"NGSC",67,"2026-03-09T07:30:01.901Z",false,14.4,18.7,16.6,2
"PQFN",10,"2026-03-09T07:30:01.901Z",false,14.4,18.7,16.6,2
"CMSC",40,"2026-03-09T07:30:01.901Z",false,14.6,25,18.5,1
"NTSC",67,"2026-03-09T07:30:01.901Z",false,14.6,25,18.5,1
"RFFN",21,"2026-03-09T07:30:01.901Z",false,14.4,18.7,16.6,2
"ZBSC",33,"2026-03-09T07:30:01.901Z",false,16.7,21.8,18.8,1
"BTSC",22,"2026-03-09T07:45:02.184Z",false,14.4,18.7,16.6,2
"DTSC",51,"2026-03-09T07:45:02.184Z",false,14.5,17.7,16.4,2
"JJSC",78,"2026-03-09T07:45:02.184Z",false,14.5,17.7,16.4,2
"NHSC",60,"2026-03-09T07:45:02.184Z",false,14.4,18.7,16.6,2
"SLSC",47,"2026-03-09T07:45:02.184Z",false,14.4,18.7,16.6,2
"SSSC",71,"2026-03-09T07:45:02.184Z",false,14.4,18.7,16.6,2
"WSSC",32,"2026-03-09T07:45:02.184Z",false,14.5,17.7,16.4,2
"ZSSC",28,"2026-03-09T07:45:02.184Z",false,14.5,17.7,16.4,2
"LKSC",37,"2026-03-09T07:45:02.184Z",false,14.5,17.7,16.4,2
"TYSC",31,"2026-03-09T07:45:02.184Z",false,16.1,19.9,18.2,1
"SCSC",18,"2026-03-09T07:45:02.184Z",false,14.5,17.7,16.4,2
"NGSC",66,"2026-03-09T07:45:02.184Z",false,14.4,18.7,16.6,2
"PQFN",8,"2026-03-09T07:45:02.184Z",false,14.4,18.7,16.6,2
"CMSC",37,"2026-03-09T07:45:02.184Z",false,14.6,25,18.5,1
"NTSC",65,"2026-03-09T07:45:02.184Z",false,14.6,25,18.5,1
"RFFN",19,"2026-03-09T07:45:02.184Z",false,14.4,18.7,16.6,2
"BTSC",14,"2026-03-09T08:00:02.467Z",false,14.4,18.7,16.6,2
"DTSC",45,"2026-03-09T08:00:02.467Z",false,14.5,17.7,16.4,2
"JJSC",72,"2026-03-09T08:00:02.467Z",false,14.5,17.7,16.4,2
"NHSC",55,"2026-03-09T08:00:02.467Z",false,14.4,18.7,16.6,2
"SLSC",38,"2026-03-09T08:00:02.467Z",false,14.4,18.7,16.6,2
"SSSC",55,"2026-03-09T08:00:02.467Z",false,14.4,18.7,16.6,2
"WSSC",27,"2026-03-09T08:00:02.467Z",false,14.5,17.7,16.4,2
"ZSSC",24,"2026-03-09T08:00:02.467Z",false,14.5,17.7,16.4,2
"LKSC",38,"2026-03-09T08:00:02.467Z",false,14.5,17.7,16.4,2
"TYSC",34,"2026-03-09T08:00:02.467Z",false,16.1,19.9,18.2,1
"SCSC",23,"2026-03-09T08:00:02.467Z",false,14.5,17.7,16.4,2
"NGSC",66,"2026-03-09T08:00:02.467Z",false,14.4,18.7,16.6,2
"PQFN",13,"2026-03-09T08:00:02.467Z",false,14.4,18.7,16.6,2
"CMSC",38,"2026-03-09T08:00:02.467Z",false,14.6,25,18.5,1
"NTSC",68,"2026-03-09T08:00:02.467Z",false,14.6,25,18.5,1
"RFFN",20,"2026-03-09T08:00:02.467Z",false,14.4,18.7,16.6,2
"ZBSC",34,"2026-03-09T08:00:02.467Z",false,16.7,21.8,18.8,1
"BTSC",15,"2026-03-09T08:15:02.492Z",false,14.4,18.7,16.6,2
"DTSC",36,"2026-03-09T08:15:02.492Z",false,14.5,17.7,16.4,2
"JJSC",79,"2026-03-09T08:15:02.492Z",false,14.5,17.7,16.4,2
"NHSC",45,"2026-03-09T08:15:02.492Z",false,14.4,18.7,16.6,2
"SLSC",45,"2026-03-09T08:15:02.492Z",false,14.4,18.7,16.6,2
"SSSC",42,"2026-03-09T08:15:02.492Z",false,14.4,18.7,16.6,2
"WSSC",20,"2026-03-09T08:15:02.492Z",false,14.5,17.7,16.4,2
"ZSSC",23,"2026-03-09T08:15:02.492Z",false,14.5,17.7,16.4,2
"LKSC",39,"2026-03-09T08:15:02.492Z",false,14.5,17.7,16.4,2
"TYSC",32,"2026-03-09T08:15:02.492Z",false,16.1,19.9,18.2,1
"SCSC",30,"2026-03-09T08:15:02.492Z",false,14.5,17.7,16.4,2
"NGSC",58,"2026-03-09T08:15:02.492Z",false,14.4,18.7,16.6,2
"PQFN",18,"2026-03-09T08:15:02.492Z",false,14.4,18.7,16.6,2
"CMSC",39,"2026-03-09T08:15:02.492Z",false,14.6,25,18.5,1
"NTSC",69,"2026-03-09T08:15:02.492Z",false,14.6,25,18.5,1
"RFFN",21,"2026-03-09T08:15:02.492Z",false,14.4,18.7,16.6,2
"BTSC",19,"2026-03-09T08:30:01.722Z",false,14.4,18.7,16.6,2
"DTSC",45,"2026-03-09T08:30:01.722Z",false,14.5,17.7,16.4,2
"JJSC",87,"2026-03-09T08:30:01.722Z",false,14.5,17.7,16.4,2
"NHSC",46,"2026-03-09T08:30:01.722Z",false,14.4,18.7,16.6,2
"SLSC",57,"2026-03-09T08:30:01.722Z",false,14.4,18.7,16.6,2
"SSSC",48,"2026-03-09T08:30:01.722Z",false,14.4,18.7,16.6,2
"WSSC",32,"2026-03-09T08:30:01.722Z",false,14.5,17.7,16.4,2
"ZSSC",26,"2026-03-09T08:30:01.722Z",false,14.5,17.7,16.4,2
"LKSC",36,"2026-03-09T08:30:01.722Z",false,14.5,17.7,16.4,2
"TYSC",37,"2026-03-09T08:30:01.722Z",false,16.1,19.9,18.2,1
"SCSC",37,"2026-03-09T08:30:01.722Z",false,14.5,17.7,16.4,2
"NGSC",58,"2026-03-09T08:30:01.722Z",false,14.4,18.7,16.6,2
"PQFN",17,"2026-03-09T08:30:01.722Z",false,14.4,18.7,16.6,2
"CMSC",36,"2026-03-09T08:30:01.722Z",false,14.6,25,18.5,1
"NTSC",63,"2026-03-09T08:30:01.722Z",false,14.6,25,18.5,1
"RFFN",24,"2026-03-09T08:30:01.722Z",false,14.4,18.7,16.6,2
"ZBSC",40,"2026-03-09T08:30:01.722Z",false,16.7,21.8,18.8,1
"BTSC",23,"2026-03-09T08:45:02.551Z",false,14.4,18.7,16.6,2
"DTSC",56,"2026-03-09T08:45:02.551Z",false,14.5,17.7,16.4,2
"JJSC",93,"2026-03-09T08:45:02.551Z",false,14.5,17.7,16.4,2
"NHSC",65,"2026-03-09T08:45:02.551Z",false,14.4,18.7,16.6,2
"SLSC",62,"2026-03-09T08:45:02.551Z",false,14.4,18.7,16.6,2
"SSSC",57,"2026-03-09T08:45:02.551Z",false,14.4,18.7,16.6,2
"WSSC",35,"2026-03-09T08:45:02.551Z",false,14.5,17.7,16.4,2
"ZSSC",32,"2026-03-09T08:45:02.551Z",false,14.5,17.7,16.4,2
"LKSC",36,"2026-03-09T08:45:02.551Z",false,14.5,17.7,16.4,2
"TYSC",34,"2026-03-09T08:45:02.551Z",false,16.1,19.9,18.2,1
"SCSC",39,"2026-03-09T08:45:02.551Z",false,14.5,17.7,16.4,2
"NGSC",71,"2026-03-09T08:45:02.551Z",false,14.4,18.7,16.6,2
"PQFN",21,"2026-03-09T08:45:02.551Z",false,14.4,18.7,16.6,2
"CMSC",36,"2026-03-09T08:45:02.551Z",false,14.6,25,18.5,1
"NTSC",67,"2026-03-09T08:45:02.551Z",false,14.6,25,18.5,1
"RFFN",25,"2026-03-09T08:45:02.551Z",false,14.4,18.7,16.6,2
"ZBSC",40,"2026-03-09T08:45:02.551Z",false,16.7,21.8,18.8,1
"BTSC",26,"2026-03-09T09:00:02.537Z",false,14.4,18.7,16.6,2
"DTSC",70,"2026-03-09T09:00:02.537Z",false,14.5,17.7,16.4,2
"JJSC",96,"2026-03-09T09:00:02.537Z",false,14.5,17.7,16.4,2
"NHSC",62,"2026-03-09T09:00:02.537Z",false,14.4,18.7,16.6,2
"SLSC",63,"2026-03-09T09:00:02.537Z",false,14.4,18.7,16.6,2
"SSSC",72,"2026-03-09T09:00:02.537Z",false,14.4,18.7,16.6,2
"WSSC",42,"2026-03-09T09:00:02.537Z",false,14.5,17.7,16.4,2
"ZSSC",31,"2026-03-09T09:00:02.537Z",false,14.5,17.7,16.4,2
"LKSC",36,"2026-03-09T09:00:02.537Z",false,14.5,17.7,16.4,2
"TYSC",30,"2026-03-09T09:00:02.537Z",false,16.1,19.9,18.2,1
"SCSC",34,"2026-03-09T09:00:02.537Z",false,14.5,17.7,16.4,2
"NGSC",81,"2026-03-09T09:00:02.537Z",false,14.4,18.7,16.6,2
"PQFN",35,"2026-03-09T09:00:02.537Z",false,14.4,18.7,16.6,2
"CMSC",36,"2026-03-09T09:00:02.537Z",false,14.6,25,18.5,1
"NTSC",58,"2026-03-09T09:00:02.537Z",false,14.6,25,18.5,1
"RFFN",27,"2026-03-09T09:00:02.537Z",false,14.4,18.7,16.6,2
"BTSC",28,"2026-03-09T09:15:02.647Z",false,14.4,18.7,16.6,2
"DTSC",76,"2026-03-09T09:15:02.647Z",false,14.5,17.7,16.4,2
"JJSC",87,"2026-03-09T09:15:02.647Z",false,14.5,17.7,16.4,2
"NHSC",69,"2026-03-09T09:15:02.647Z",false,14.4,18.7,16.6,2
"SLSC",67,"2026-03-09T09:15:02.647Z",false,14.4,18.7,16.6,2
"SSSC",75,"2026-03-09T09:15:02.647Z",false,14.4,18.7,16.6,2
"WSSC",43,"2026-03-09T09:15:02.647Z",false,14.5,17.7,16.4,2
"ZSSC",37,"2026-03-09T09:15:02.647Z",false,14.5,17.7,16.4,2
"LKSC",36,"2026-03-09T09:15:02.647Z",false,14.5,17.7,16.4,2
"TYSC",28,"2026-03-09T09:15:02.647Z",false,16.1,19.9,18.2,1
"SCSC",36,"2026-03-09T09:15:02.647Z",false,14.5,17.7,16.4,2
"NGSC",83,"2026-03-09T09:15:02.647Z",false,14.4,18.7,16.6,2
"PQFN",35,"2026-03-09T09:15:02.647Z",false,14.4,18.7,16.6,2
"CMSC",36,"2026-03-09T09:15:02.647Z",false,14.6,25,18.5,1
"NTSC",61,"2026-03-09T09:15:02.647Z",false,14.6,25,18.5,1
"RFFN",23,"2026-03-09T09:15:02.647Z",false,14.4,18.7,16.6,2
"ZBSC",44,"2026-03-09T09:15:02.647Z",false,16.7,21.8,18.8,1
"BTSC",28,"2026-03-09T09:30:02.708Z",false,14.4,18.7,16.6,2
"DTSC",75,"2026-03-09T09:30:02.708Z",false,14.5,17.7,16.4,2
"JJSC",93,"2026-03-09T09:30:02.708Z",false,14.5,17.7,16.4,2
"NHSC",70,"2026-03-09T09:30:02.708Z",false,14.4,18.7,16.6,2
"SLSC",60,"2026-03-09T09:30:02.708Z",false,14.4,18.7,16.6,2
"SSSC",81,"2026-03-09T09:30:02.708Z",false,14.4,18.7,16.6,2
"WSSC",40,"2026-03-09T09:30:02.708Z",false,14.5,17.7,16.4,2
"ZSSC",35,"2026-03-09T09:30:02.708Z",false,14.5,17.7,16.4,2
"LKSC",41,"2026-03-09T09:30:02.708Z",false,14.5,17.7,16.4,2
"TYSC",29,"2026-03-09T09:30:02.708Z",false,16.1,19.9,18.2,1
"SCSC",25,"2026-03-09T09:30:02.708Z",false,14.5,17.7,16.4,2
"NGSC",84,"2026-03-09T09:30:02.708Z",false,14.4,18.7,16.6,2
"PQFN",37,"2026-03-09T09:30:02.708Z",false,14.4,18.7,16.6,2
"CMSC",41,"2026-03-09T09:30:02.708Z",false,14.6,25,18.5,1
"NTSC",63,"2026-03-09T09:30:02.708Z",false,14.6,25,18.5,1
"RFFN",20,"2026-03-09T09:30:02.708Z",false,14.4,18.7,16.6,2
"ZBSC",44,"2026-03-09T09:30:02.708Z",false,16.7,21.8,18.8,1
"BTSC",22,"2026-03-09T09:45:02.592Z",false,14.4,18.7,16.6,2
"DTSC",72,"2026-03-09T09:45:02.592Z",false,14.5,17.7,16.4,2
"JJSC",95,"2026-03-09T09:45:02.592Z",false,14.5,17.7,16.4,2
"NHSC",70,"2026-03-09T09:45:02.592Z",false,14.4,18.7,16.6,2
"SLSC",53,"2026-03-09T09:45:02.592Z",false,14.4,18.7,16.6,2
"SSSC",83,"2026-03-09T09:45:02.592Z",false,14.4,18.7,16.6,2
"WSSC",39,"2026-03-09T09:45:02.592Z",false,14.5,17.7,16.4,2
"ZSSC",32,"2026-03-09T09:45:02.592Z",false,14.5,17.7,16.4,2
"LKSC",45,"2026-03-09T09:45:02.592Z",false,14.5,17.7,16.4,2
"TYSC",26,"2026-03-09T09:45:02.592Z",false,16.1,19.9,18.2,1
"SCSC",26,"2026-03-09T09:45:02.592Z",false,14.5,17.7,16.4,2
"NGSC",80,"2026-03-09T09:45:02.592Z",false,14.4,18.7,16.6,2
"PQFN",41,"2026-03-09T09:45:02.592Z",false,14.4,18.7,16.6,2
"CMSC",45,"2026-03-09T09:45:02.592Z",false,14.6,25,18.5,1
"NTSC",72,"2026-03-09T09:45:02.592Z",false,14.6,25,18.5,1
"RFFN",24,"2026-03-09T09:45:02.592Z",false,14.4,18.7,16.6,2
"ZBSC",44,"2026-03-09T09:45:02.592Z",false,16.7,21.8,18.8,1
"BTSC",25,"2026-03-09T10:00:02.406Z",false,14.4,18.7,16.6,2
"DTSC",66,"2026-03-09T10:00:02.406Z",false,14.5,17.7,16.4,2
"JJSC",96,"2026-03-09T10:00:02.406Z",false,14.5,17.7,16.4,2
"NHSC",73,"2026-03-09T10:00:02.406Z",false,14.4,18.7,16.6,2
"SLSC",55,"2026-03-09T10:00:02.406Z",false,14.4,18.7,16.6,2
"SSSC",91,"2026-03-09T10:00:02.406Z",false,14.4,18.7,16.6,2
"WSSC",44,"2026-03-09T10:00:02.406Z",false,14.5,17.7,16.4,2
"ZSSC",23,"2026-03-09T10:00:02.406Z",false,14.5,17.7,16.4,2
"LKSC",49,"2026-03-09T10:00:02.406Z",false,14.5,17.7,16.4,2
"TYSC",27,"2026-03-09T10:00:02.406Z",false,16.1,19.9,18.2,1
"SCSC",25,"2026-03-09T10:00:02.406Z",false,14.5,17.7,16.4,2
"NGSC",72,"2026-03-09T10:00:02.406Z",false,14.4,18.7,16.6,2
"PQFN",31,"2026-03-09T10:00:02.406Z",false,14.4,18.7,16.6,2
"CMSC",49,"2026-03-09T10:00:02.406Z",false,14.6,25,18.5,1
"NTSC",81,"2026-03-09T10:00:02.406Z",false,14.6,25,18.5,1
"RFFN",26,"2026-03-09T10:00:02.406Z",false,14.4,18.7,16.6,2
"ZBSC",50,"2026-03-09T10:00:02.406Z",false,16.7,21.8,18.8,1
"BTSC",25,"2026-03-09T10:15:02.376Z",false,14.4,18.7,16.6,2
"DTSC",69,"2026-03-09T10:15:02.376Z",false,14.5,17.7,16.4,2
"JJSC",110,"2026-03-09T10:15:02.376Z",false,14.5,17.7,16.4,2
"NHSC",85,"2026-03-09T10:15:02.376Z",false,14.4,18.7,16.6,2
"SLSC",62,"2026-03-09T10:15:02.376Z",false,14.4,18.7,16.6,2
"SSSC",90,"2026-03-09T10:15:02.376Z",false,14.4,18.7,16.6,2
"WSSC",42,"2026-03-09T10:15:02.376Z",false,14.5,17.7,16.4,2
"ZSSC",30,"2026-03-09T10:15:02.376Z",false,14.5,17.7,16.4,2
"LKSC",53,"2026-03-09T10:15:02.376Z",false,14.5,17.7,16.4,2
"TYSC",28,"2026-03-09T10:15:02.376Z",false,16.1,19.9,18.2,1
"SCSC",35,"2026-03-09T10:15:02.376Z",false,14.5,17.7,16.4,2
"NGSC",84,"2026-03-09T10:15:02.376Z",false,14.4,18.7,16.6,2
"PQFN",25,"2026-03-09T10:15:02.376Z",false,14.4,18.7,16.6,2
"CMSC",53,"2026-03-09T10:15:02.376Z",false,14.6,25,18.5,1
"NTSC",79,"2026-03-09T10:15:02.376Z",false,14.6,25,18.5,1
"RFFN",29,"2026-03-09T10:15:02.376Z",false,14.4,18.7,16.6,2
"BTSC",20,"2026-03-09T10:30:02.492Z",false,14.4,18.7,16.6,2
"DTSC",67,"2026-03-09T10:30:02.492Z",false,14.5,17.7,16.4,2
"JJSC",120,"2026-03-09T10:30:02.492Z",false,14.5,17.7,16.4,2
"NHSC",97,"2026-03-09T10:30:02.492Z",false,14.4,18.7,16.6,2
"SLSC",58,"2026-03-09T10:30:02.492Z",false,14.4,18.7,16.6,2
"SSSC",98,"2026-03-09T10:30:02.492Z",false,14.4,18.7,16.6,2
"WSSC",43,"2026-03-09T10:30:02.492Z",false,14.5,17.7,16.4,2
"ZSSC",31,"2026-03-09T10:30:02.492Z",false,14.5,17.7,16.4,2
"LKSC",50,"2026-03-09T10:30:02.492Z",false,14.5,17.7,16.4,2
"TYSC",32,"2026-03-09T10:30:02.492Z",false,16.1,19.9,18.2,1
"SCSC",37,"2026-03-09T10:30:02.492Z",false,14.5,17.7,16.4,2
"NGSC",82,"2026-03-09T10:30:02.492Z",false,14.4,18.7,16.6,2
"PQFN",29,"2026-03-09T10:30:02.492Z",false,14.4,18.7,16.6,2
"CMSC",50,"2026-03-09T10:30:02.492Z",false,14.6,25,18.5,1
"NTSC",73,"2026-03-09T10:30:02.492Z",false,14.6,25,18.5,1
"RFFN",33,"2026-03-09T10:30:02.492Z",false,14.4,18.7,16.6,2
"BTSC",21,"2026-03-09T10:45:02.299Z",false,14.4,18.7,16.6,2
"DTSC",67,"2026-03-09T10:45:02.299Z",false,14.5,17.7,16.4,2
"JJSC",110,"2026-03-09T10:45:02.299Z",false,14.5,17.7,16.4,2
"NHSC",98,"2026-03-09T10:45:02.299Z",false,14.4,18.7,16.6,2
"SLSC",63,"2026-03-09T10:45:02.299Z",false,14.4,18.7,16.6,2
"SSSC",98,"2026-03-09T10:45:02.299Z",false,14.4,18.7,16.6,2
"WSSC",41,"2026-03-09T10:45:02.299Z",false,14.5,17.7,16.4,2
"ZSSC",29,"2026-03-09T10:45:02.299Z",false,14.5,17.7,16.4,2
"LKSC",43,"2026-03-09T10:45:02.299Z",false,14.5,17.7,16.4,2
"TYSC",38,"2026-03-09T10:45:02.299Z",false,16.1,19.9,18.2,1
"SCSC",43,"2026-03-09T10:45:02.299Z",false,14.5,17.7,16.4,2
"NGSC",89,"2026-03-09T10:45:02.299Z",false,14.4,18.7,16.6,2
"PQFN",29,"2026-03-09T10:45:02.299Z",false,14.4,18.7,16.6,2
"CMSC",43,"2026-03-09T10:45:02.299Z",false,14.6,25,18.5,1
"NTSC",70,"2026-03-09T10:45:02.299Z",false,14.6,25,18.5,1
